"","ID","Response","Con","TarRT"
"6215",6,"Disc","Near",0.547228182722
"6216",8,"Disc","Near",0.547236540773
"6217",4,"Disc","Near",0.547720510259
"6218",15,"Disc","Near",0.547848505777
"6219",7,"Disc","Near",0.547902277454
"6220",18,"Disc","Near",0.547977629201
"6221",3,"Disc","Near",0.548010543159
"6222",12,"Disc","Near",0.548056427599
"6223",11,"Disc","Near",0.548062718227
"6224",16,"Disc","Near",0.548126617768
"6225",22,"Disc","Near",0.548238601643676
"6226",11,"Disc","Near",0.54825971422
"6227",14,"Disc","Near",0.548271964391
"6228",6,"Disc","Near",0.548294616479
"6229",18,"Disc","Near",0.548320302904
"6230",23,"Disc","Near",0.548432306986842
"6231",13,"Disc","Near",0.548479886212
"6232",6,"Disc","Near",0.548538628177
"6233",3,"Disc","Near",0.54854425667
"6234",6,"Disc","Near",0.548545912109
"6235",2,"Disc","Near",0.54854709661
"6236",1,"Disc","Near",0.54854709661
"6237",11,"Disc","Near",0.548570934781
"6238",14,"Disc","Near",0.54860338118
"6239",12,"Disc","Near",0.548685159348
"6240",2,"Disc","Near",0.548748396717
"6241",1,"Disc","Near",0.548748396717
"6242",17,"Disc","Near",0.548762964488
"6243",3,"Disc","Near",0.548832965219
"6244",4,"Disc","Near",0.548888587967
"6245",23,"Disc","Near",0.548900988107183
"6246",3,"Disc","Near",0.548950170295
"6247",17,"Disc","Near",0.548998035337
"6248",14,"Disc","Near",0.549026839794
"6249",9,"Disc","Near",0.549071088475
"6250",18,"Disc","Near",0.549093719106
"6251",18,"Disc","Near",0.549173179674
"6252",4,"Disc","Near",0.54919616852
"6253",4,"Disc","Near",0.549220669016
"6254",18,"Disc","Near",0.549275485156
"6255",5,"Disc","Near",0.549342509321
"6256",6,"Disc","Near",0.549525931954
"6257",11,"Disc","Near",0.549564191889
"6258",11,"Disc","Near",0.549731059084
"6259",6,"Disc","Near",0.54974478098
"6260",3,"Disc","Near",0.549839140999
"6261",4,"Disc","Near",0.549857350828
"6262",17,"Disc","Near",0.549859851422
"6263",12,"Disc","Near",0.54987541245
"6264",14,"Disc","Near",0.549894284335
"6265",17,"Disc","Near",0.549907858849
"6266",16,"Disc","Near",0.549914149477
"6267",6,"Disc","Near",0.549926548175
"6268",16,"Disc","Near",0.549964474504
"6269",12,"Disc","Near",0.549980035532
"6270",12,"Disc","Near",0.550009833245
"6271",20,"Disc","Near",0.550023076673
"6272",17,"Disc","Near",0.550034664673
"6273",16,"Disc","Near",0.550047577016
"6274",20,"Disc","Near",0.550077705814
"6275",23,"Disc","Near",0.550103830853376
"6276",8,"Disc","Near",0.55016367238
"6277",13,"Disc","Near",0.550170078726
"6278",2,"Disc","Near",0.550211133353
"6279",1,"Disc","Near",0.550211133353
"6280",3,"Disc","Near",0.550231148938
"6281",9,"Disc","Near",0.550283856609
"6282",18,"Disc","Near",0.550301850835
"6283",17,"Disc","Near",0.550336614834
"6284",22,"Disc","Near",0.550429782825606
"6285",13,"Disc","Near",0.550446535287
"6286",8,"Disc","Near",0.550468602615
"6287",3,"Disc","Near",0.550469532143
"6288",6,"Disc","Near",0.55054468907
"6289",20,"Disc","Near",0.550589233225
"6290",12,"Disc","Near",0.550670018137
"6291",11,"Disc","Near",0.55071603905
"6292",11,"Disc","Near",0.55081536476
"6293",20,"Disc","Near",0.550904426814
"6294",16,"Disc","Near",0.550939852985
"6295",13,"Disc","Near",0.551188167262
"6296",18,"Disc","Near",0.551229552975
"6297",17,"Disc","Near",0.551351392513
"6298",18,"Disc","Near",0.55139476474
"6299",22,"Disc","Near",0.551437775060033
"6300",14,"Disc","Near",0.551633146446
"6301",14,"Disc","Near",0.551665592845
"6302",23,"Disc","Near",0.551856741793273
"6303",10,"Disc","Near",0.551884090462415
"6304",2,"Disc","Near",0.552078125631
"6305",1,"Disc","Near",0.552078125631
"6306",10,"Disc","Near",0.552105461422335
"6307",10,"Disc","Near",0.552391659161468
"6308",12,"Disc","Near",0.552505226188
"6309",10,"Disc","Near",0.552977654566562
"6310",10,"Disc","Near",0.553210683968722
"6311",8,"Disc","Near",0.553396396393
"6312",3,"Disc","Near",0.553512891068
"6313",25,"Disc","Near",0.553625990866347
"6314",10,"Disc","Near",0.553777911727174
"6315",25,"Disc","Near",0.554024168692751
"6316",23,"Disc","Near",0.554841904172772
"6317",21,"Disc","Near",0.555997821404395
"6318",21,"Disc","Near",0.55604324999131
"6319",21,"Disc","Near",0.556402464241317
"6320",18,"Disc","Near",0.557084472544
"6321",21,"Disc","Near",0.558106281821858
"6322",6,"Disc","Near",0.558712624741
"6323",11,"Disc","Near",0.559069000247
"6324",12,"Disc","Near",0.561347200968
"6325",17,"Disc","Near",0.561553798447
"6326",7,"Disc","Near",0.561938744124
"6327",22,"Disc","Near",0.562049244147583
"6328",5,"Disc","Near",0.562059591166
"6329",6,"Disc","Near",0.562909493512
"6330",3,"Disc","Near",0.562923068111
"6331",6,"Disc","Near",0.563284284885
"6332",8,"Disc","Near",0.563290571365
"6333",19,"Disc","Near",0.563318485243
"6334",5,"Disc","Near",0.563778598949
"6335",6,"Disc","Near",0.5641269033
"6336",5,"Disc","Near",0.56418815454
"6337",7,"Disc","Near",0.564226229635
"6338",17,"Disc","Near",0.564295850238
"6339",25,"Disc","Near",0.564380878183337
"6340",22,"Disc","Near",0.564466473721108
"6341",14,"Disc","Near",0.564527279144
"6342",24,"Disc","Near",0.564548338130482
"6343",19,"Disc","Near",0.564573631143
"6344",8,"Disc","Near",0.564604982911
"6345",12,"Disc","Near",0.564675274453
"6346",2,"Disc","Near",0.564756721536
"6347",1,"Disc","Near",0.564756721536
"6348",20,"Disc","Near",0.564897764046
"6349",18,"Disc","Near",0.564949413415
"6350",7,"Disc","Near",0.564981109786
"6351",5,"Disc","Near",0.565006272458
"6352",14,"Disc","Near",0.565032847013
"6353",5,"Disc","Near",0.56507480763
"6354",2,"Disc","Near",0.565094760039
"6355",1,"Disc","Near",0.565094760039
"6356",15,"Disc","Near",0.565130848381
"6357",4,"Disc","Near",0.56514499824
"6358",4,"Disc","Near",0.565171154175
"6359",14,"Disc","Near",0.565201700721
"6360",7,"Disc","Near",0.565280082057
"6361",18,"Disc","Near",0.565304337289
"6362",18,"Disc","Near",0.565373534201
"6363",16,"Disc","Near",0.565424852485
"6364",12,"Disc","Near",0.565477495112
"6365",19,"Disc","Near",0.56552384711
"6366",6,"Disc","Near",0.565556871446
"6367",7,"Disc","Near",0.565575081274
"6368",6,"Disc","Near",0.565580709766
"6369",11,"Disc","Near",0.565594037279
"6370",2,"Disc","Near",0.565623834992
"6371",1,"Disc","Near",0.565623834992
"6372",22,"Disc","Near",0.565727251766499
"6373",10,"Disc","Near",0.56574941420462
"6374",21,"Disc","Near",0.565780761760543
"6375",3,"Disc","Near",0.565859816769
"6376",16,"Disc","Near",0.565876122298
"6377",2,"Disc","Near",0.565913203896
"6378",1,"Disc","Near",0.565913203896
"6379",17,"Disc","Near",0.565914197154
"6380",11,"Disc","Near",0.565945981381
"6381",20,"Disc","Near",0.565948630067
"6382",7,"Disc","Near",0.565949872647
"6383",11,"Disc","Near",0.565950616581
"6384",18,"Disc","Near",0.565993988808
"6385",2,"Disc","Near",0.566011867436
"6386",1,"Disc","Near",0.566011867436
"6387",9,"Disc","Near",0.566039909772
"6388",6,"Disc","Near",0.566040259613
"6389",9,"Disc","Near",0.566053815386
"6390",17,"Disc","Near",0.566092652347
"6391",20,"Disc","Near",0.566111524232
"6392",19,"Disc","Near",0.566166484459
"6393",17,"Disc","Near",0.566173106173
"6394",3,"Disc","Near",0.566199843925
"6395",9,"Disc","Near",0.566205452788
"6396",6,"Disc","Near",0.566218053753
"6397",9,"Disc","Near",0.566220682746
"6398",19,"Disc","Near",0.566221775772
"6399",14,"Disc","Near",0.566278060341
"6400",17,"Disc","Near",0.566282033369
"6401",17,"Disc","Near",0.566313155426
"6402",6,"Disc","Near",0.566355786272
"6403",24,"Disc","Near",0.566366314453437
"6404",3,"Disc","Near",0.566387901787
"6405",17,"Disc","Near",0.566419765022
"6406",7,"Disc","Near",0.566438889306
"6407",7,"Disc","Near",0.566444517799
"6408",5,"Disc","Near",0.566553114592
"6409",3,"Disc","Near",0.566617345623
"6410",12,"Disc","Near",0.566651193928
"6411",14,"Disc","Near",0.566685626841
"6412",6,"Disc","Near",0.566699786481
"6413",14,"Disc","Near",0.566701850041
"6414",22,"Disc","Near",0.566706303631415
"6415",9,"Disc","Near",0.566715325277
"6416",8,"Disc","Near",0.566753400171
"6417",8,"Disc","Near",0.566783197914
"6418",24,"Disc","Near",0.566840988802229
"6419",4,"Disc","Near",0.566863343848
"6420",6,"Disc","Near",0.566870627779
"6421",9,"Disc","Near",0.566875570916
"6422",8,"Disc","Near",0.567037803072
"6423",10,"Disc","Near",0.567093432455088
"6424",12,"Disc","Near",0.567182917567
"6425",7,"Disc","Near",0.567195755984
"6426",24,"Disc","Near",0.56764668780416
"6427",8,"Disc","Near",0.567647994628
"6428",20,"Disc","Near",0.567767614918
"6429",4,"Disc","Near",0.567780457014
"6430",12,"Disc","Near",0.567948056626
"6431",10,"Disc","Near",0.568006269319774
"6432",22,"Disc","Near",0.568010101508098
"6433",18,"Disc","Near",0.568094396507
"6434",10,"Disc","Near",0.568131356237659
"6435",10,"Disc","Near",0.568340188323497
"6436",10,"Disc","Near",0.569155501844824
"6437",19,"Disc","Near",0.56928994698
"6438",19,"Disc","Near",0.569364110177
"6439",20,"Disc","Near",0.569488929487
"6440",20,"Disc","Near",0.569493233601
"6441",9,"Disc","Near",0.569663977476
"6442",23,"Disc","Near",0.569766493539881
"6443",10,"Disc","Near",0.570160669590613
"6444",10,"Disc","Near",0.570319252508977
"6445",10,"Disc","Near",0.570857445642003
"6446",2,"Disc","Near",0.572798793259
"6447",1,"Disc","Near",0.572798793259
"6448",14,"Disc","Near",0.572838192457
"6449",25,"Disc","Near",0.574050042969964
"6450",4,"Disc","Near",0.574197600474
"6451",14,"Disc","Near",0.574432039031
"6452",23,"Disc","Near",0.574501648165862
"6453",22,"Disc","Near",0.574919536973637
"6454",16,"Disc","Near",0.57521571889
"6455",22,"Disc","Near",0.576013675603583
"6456",24,"Disc","Near",0.576888562926951
"6457",6,"Disc","Near",0.576998603141
"6458",11,"Disc","Near",0.577266132648
"6459",15,"Disc","Near",0.5773243
"6460",10,"Disc","Near",0.577782758604914
"6461",18,"Disc","Near",0.578082258905
"6462",23,"Disc","Near",0.578255600130485
"6463",3,"Disc","Near",0.57836831331
"6464",12,"Disc","Near",0.57847327112
"6465",22,"Disc","Near",0.578515595469196
"6466",19,"Disc","Near",0.578956987332
"6467",24,"Disc","Near",0.579105009650812
"6468",2,"Disc","Near",0.57927383635
"6469",1,"Disc","Near",0.57927383635
"6470",25,"Disc","Near",0.579930693044294
"6471",2,"Disc","Near",0.579965805469
"6472",1,"Disc","Near",0.579965805469
"6473",15,"Disc","Near",0.579992292325
"6474",16,"Disc","Near",0.580277688201
"6475",4,"Disc","Near",0.580568722733
"6476",22,"Disc","Near",0.580581076130432
"6477",8,"Disc","Near",0.580622262953
"6478",3,"Disc","Near",0.580685596721
"6479",7,"Disc","Near",0.580781943267
"6480",2,"Disc","Near",0.580789546697
"6481",1,"Disc","Near",0.580789546697
"6482",14,"Disc","Near",0.581052759831
"6483",24,"Disc","Near",0.581133388173296
"6484",14,"Disc","Near",0.581172612856
"6485",20,"Disc","Near",0.581180227827
"6486",7,"Disc","Near",0.581185539277
"6487",23,"Disc","Near",0.581222508839698
"6488",15,"Disc","Near",0.581402386333
"6489",4,"Disc","Near",0.581456037998
"6490",20,"Disc","Near",0.581642423468
"6491",12,"Disc","Near",0.581646727582
"6492",5,"Disc","Near",0.581675218112
"6493",12,"Disc","Near",0.581771546892
"6494",8,"Disc","Near",0.581778746462
"6495",20,"Disc","Near",0.58178942552
"6496",9,"Disc","Near",0.58182476742
"6497",10,"Disc","Near",0.581848488759558
"6498",4,"Disc","Near",0.581882147978
"6499",2,"Disc","Near",0.581917886773
"6500",1,"Disc","Near",0.581917886773
"6501",17,"Disc","Near",0.581950002086
"6502",14,"Disc","Near",0.582004631227
"6503",11,"Disc","Near",0.582007610998
"6504",18,"Disc","Near",0.582081112024
"6505",6,"Disc","Near",0.5820956996
"6506",6,"Disc","Near",0.582112253989
"6507",17,"Disc","Near",0.58211455168
"6508",12,"Disc","Near",0.582146335908
"6509",23,"Disc","Near",0.582188398414781
"6510",19,"Disc","Near",0.582199640706
"6511",6,"Disc","Near",0.582207938359
"6512",23,"Disc","Near",0.582210080557021
"6513",17,"Disc","Near",0.582345649501
"6514",6,"Disc","Near",0.58237381334
"6515",10,"Disc","Near",0.58241433123716
"6516",24,"Disc","Near",0.582432067058665
"6517",5,"Disc","Near",0.582484727748
"6518",9,"Disc","Near",0.58263493494
"6519",9,"Disc","Near",0.582656455532
"6520",24,"Disc","Near",0.5826709045668
"6521",3,"Disc","Near",0.582737016641
"6522",17,"Disc","Near",0.582786655657
"6523",12,"Disc","Near",0.5827949328
"6524",17,"Disc","Near",0.582799236914
"6525",2,"Disc","Near",0.582801223428
"6526",1,"Disc","Near",0.582801223428
"6527",17,"Disc","Near",0.582850886283
"6528",20,"Disc","Near",0.582868433826
"6529",8,"Disc","Near",0.582879276431
"6530",17,"Disc","Near",0.582893927425
"6531",8,"Disc","Near",0.582916026981
"6532",16,"Disc","Near",0.582921076452
"6533",10,"Disc","Near",0.58294680089007
"6534",6,"Disc","Near",0.58304062414
"6535",12,"Disc","Near",0.583080990847
"6536",10,"Disc","Near",0.583109507514068
"6537",20,"Disc","Near",0.583134295645
"6538",12,"Disc","Near",0.583152836444
"6539",18,"Disc","Near",0.583188262615
"6540",2,"Disc","Near",0.583201174957
"6541",1,"Disc","Near",0.583201174957
"6542",10,"Disc","Near",0.583205608962134
"6543",17,"Disc","Near",0.583213094042
"6544",17,"Disc","Near",0.58322401987
"6545",6,"Disc","Near",0.583230006354
"6546",3,"Disc","Near",0.583284966926
"6547",6,"Disc","Near",0.583319731143
"6548",6,"Disc","Near",0.583365752346
"6549",17,"Disc","Near",0.583371684094
"6550",16,"Disc","Near",0.583392542493
"6551",12,"Disc","Near",0.583459090719
"6552",14,"Disc","Near",0.583519348317
"6553",16,"Disc","Near",0.58352299026
"6554",14,"Disc","Near",0.583524645689
"6555",9,"Disc","Near",0.583602368325
"6556",8,"Disc","Near",0.583623888917
"6557",14,"Disc","Near",0.583676945112
"6558",17,"Disc","Near",0.583692837226
"6559",20,"Disc","Near",0.583802426593
"6560",4,"Disc","Near",0.583862384024
"6561",17,"Disc","Near",0.583892150819
"6562",17,"Disc","Near",0.584041801557
"6563",22,"Disc","Near",0.584073510891605
"6564",17,"Disc","Near",0.584220918922
"6565",6,"Disc","Near",0.584270946352
"6566",21,"Disc","Near",0.584633719489613
"6567",3,"Disc","Near",0.584686130435
"6568",10,"Disc","Near",0.584921642154493
"6569",25,"Disc","Near",0.584949846197168
"6570",11,"Disc","Near",0.585375414768
"6571",10,"Disc","Near",0.585446091391117
"6572",10,"Disc","Near",0.585610787828409
"6573",14,"Disc","Near",0.585675378414
"6574",16,"Disc","Near",0.585758812012
"6575",10,"Disc","Near",0.58577612296836
"6576",24,"Disc","Near",0.585832686791531
"6577",16,"Disc","Near",0.586160750055
"6578",22,"Disc","Near",0.586164818141705
"6579",24,"Disc","Near",0.586372304519847
"6580",18,"Disc","Near",0.586846428545
"6581",10,"Disc","Near",0.587175150199229
"6582",25,"Disc","Near",0.587604353038967
"6583",24,"Disc","Near",0.587967450218125
"6584",6,"Disc","Near",0.588597601534
"6585",23,"Disc","Near",0.589149825248174
"6586",23,"Disc","Near",0.589391992008544
"6587",21,"Disc","Near",0.589548846134571
"6588",25,"Disc","Near",0.589933974046438
"6589",4,"Disc","Near",0.590122260787
"6590",12,"Disc","Near",0.590779726695
"6591",25,"Disc","Near",0.590853593452223
"6592",23,"Disc","Near",0.591505651267031
"6593",3,"Disc","Near",0.592766327842
"6594",22,"Disc","Near",0.593284387641626
"6595",9,"Disc","Near",0.593633281827
"6596",13,"Disc","Near",0.593967750928
"6597",13,"Disc","Near",0.594767322901
"6598",22,"Disc","Near",0.594807629489539
"6599",23,"Disc","Near",0.595756050269137
"6600",24,"Disc","Near",0.595937116410048
"6601",3,"Disc","Near",0.596070252855
"6602",8,"Disc","Near",0.596142582862
"6603",5,"Disc","Near",0.596457625564
"6604",6,"Disc","Near",0.5967168673
"6605",20,"Disc","Near",0.5968561426
"6606",25,"Disc","Near",0.597050470999577
"6607",16,"Disc","Near",0.59717199836
"6608",19,"Disc","Near",0.59722596533
"6609",10,"Disc","Near",0.597277736449026
"6610",9,"Disc","Near",0.597325222167
"6611",12,"Disc","Near",0.597465009207
"6612",7,"Disc","Near",0.597862762126
"6613",4,"Disc","Near",0.597902161573
"6614",5,"Disc","Near",0.597966061515
"6615",17,"Disc","Near",0.598138768613
"6616",9,"Disc","Near",0.598234715496
"6617",12,"Disc","Near",0.598247364723
"6618",18,"Disc","Near",0.598268554208
"6619",8,"Disc","Near",0.598321460036
"6620",4,"Disc","Near",0.598408063709
"6621",8,"Disc","Near",0.59844462404
"6622",6,"Disc","Near",0.598499443938
"6623",18,"Disc","Near",0.598546004027
"6624",2,"Disc","Near",0.598555936598
"6625",1,"Disc","Near",0.598555936598
"6626",17,"Disc","Near",0.598611890082
"6627",5,"Disc","Near",0.598645122564
"6628",3,"Disc","Near",0.598649095617
"6629",3,"Disc","Near",0.598668298709
"6630",17,"Disc","Near",0.598692343908
"6631",18,"Disc","Near",0.598735716135
"6632",6,"Disc","Near",0.598746435426
"6633",18,"Disc","Near",0.598774784248
"6634",4,"Disc","Near",0.598805369052
"6635",7,"Disc","Near",0.598813315159
"6636",23,"Disc","Near",0.598875221397739
"6637",8,"Disc","Near",0.598918077066
"6638",18,"Disc","Near",0.599001246869
"6639",11,"Disc","Near",0.59901117944
"6640",20,"Disc","Near",0.599066801838
"6641",13,"Disc","Near",0.599111829494
"6642",11,"Disc","Near",0.599125072922
"6643",2,"Disc","Near",0.599163478863
"6644",1,"Disc","Near",0.599163478863
"6645",18,"Disc","Near",0.599184337262
"6646",5,"Disc","Near",0.599209627238
"6647",12,"Disc","Near",0.599224398632
"6648",24,"Disc","Near",0.599242006450564
"6649",7,"Disc","Near",0.599250019948
"6650",11,"Disc","Near",0.599263797831
"6651",22,"Disc","Near",0.59926535490323
"6652",2,"Disc","Near",0.599302534858
"6653",1,"Disc","Near",0.599302534858
"6654",10,"Disc","Near",0.599339812479468
"6655",18,"Disc","Near",0.599413117483
"6656",14,"Disc","Near",0.599439273254
"6657",12,"Disc","Near",0.599448543653
"6658",11,"Disc","Near",0.599462449253
"6659",18,"Disc","Near",0.599466422281
"6660",5,"Disc","Near",0.599467544623
"6661",11,"Disc","Near",0.599648188332
"6662",22,"Disc","Near",0.59965564564683
"6663",13,"Disc","Near",0.599658451989
"6664",18,"Disc","Near",0.599666729132
"6665",6,"Disc","Near",0.599762874928
"6666",4,"Disc","Near",0.599837038592
"6667",19,"Disc","Near",0.599895178266
"6668",6,"Disc","Near",0.599937689279
"6669",7,"Disc","Near",0.59994497321
"6670",15,"Disc","Near",0.599953118264
"6671",6,"Disc","Near",0.599957554546
"6672",18,"Disc","Near",0.59999582832
"6673",3,"Disc","Near",0.600007217714
"6674",20,"Disc","Near",0.600014038034
"6675",2,"Disc","Near",0.600024963862
"6676",1,"Disc","Near",0.600024963862
"6677",7,"Disc","Near",0.600032711473
"6678",11,"Disc","Near",0.600051119633
"6679",20,"Disc","Near",0.600124620659
"6680",19,"Disc","Near",0.600129586944
"6681",12,"Disc","Near",0.600145147972
"6682",14,"Disc","Near",0.600196466256
"6683",2,"Disc","Near",0.600264007739
"6684",1,"Disc","Near",0.600264007739
"6685",5,"Disc","Near",0.600288973419
"6686",8,"Disc","Near",0.600395714025
"6687",7,"Disc","Near",0.600450875346
"6688",8,"Disc","Near",0.600503316985
"6689",4,"Disc","Near",0.6005280188
"6690",4,"Disc","Near",0.600589932216
"6691",25,"Disc","Near",0.60063178856276
"6692",12,"Disc","Near",0.600654357783
"6693",9,"Disc","Near",0.600662238281
"6694",15,"Disc","Near",0.600704351724
"6695",9,"Disc","Near",0.600715874218
"6696",2,"Disc","Near",0.60074706178
"6697",1,"Disc","Near",0.60074706178
"6698",16,"Disc","Near",0.600769575608
"6699",20,"Disc","Near",0.600936442802
"6700",10,"Disc","Near",0.60122303367514
"6701",21,"Disc","Near",0.601797872565799
"6702",10,"Disc","Near",0.60205674647182
"6703",18,"Disc","Near",0.602147223217
"6704",10,"Disc","Near",0.602188835323373
"6705",21,"Disc","Near",0.602236820124135
"6706",18,"Disc","Near",0.602258799099
"6707",10,"Disc","Near",0.602761289842228
"6708",8,"Disc","Near",0.603097044958
"6709",12,"Disc","Near",0.603407004317
"6710",10,"Disc","Near",0.603459073923154
"6711",4,"Disc","Near",0.603677656905
"6712",8,"Disc","Near",0.603905225961
"6713",25,"Disc","Near",0.603977143492961
"6714",10,"Disc","Near",0.604089222315623
"6715",14,"Disc","Near",0.604267164973
"6716",25,"Disc","Near",0.604395971450657
"6717",23,"Disc","Near",0.604597997534297
"6718",11,"Disc","Near",0.605105473972
"6719",23,"Disc","Near",0.605467771532981
"6720",25,"Disc","Near",0.605879024308292
"6721",11,"Disc","Near",0.607027095392
"6722",21,"Disc","Near",0.607122258905391
"6723",25,"Disc","Near",0.607377976874288
"6724",25,"Disc","Near",0.60752558281751
"6725",23,"Disc","Near",0.607862206028065
"6726",7,"Disc","Near",0.608570141113
"6727",22,"Disc","Near",0.609599393006555
"6728",8,"Disc","Near",0.609643277977
"6729",22,"Disc","Near",0.609783228490462
"6730",21,"Disc","Near",0.609906114952732
"6731",23,"Disc","Near",0.610247720403945
"6732",23,"Disc","Near",0.610529383695467
"6733",17,"Disc","Near",0.610803127833
"6734",15,"Disc","Near",0.611141166335
"6735",5,"Disc","Near",0.611645284466
"6736",3,"Disc","Near",0.611926377996
"6737",3,"Disc","Near",0.611983656183
"6738",25,"Disc","Near",0.611983741727571
"6739",24,"Disc","Near",0.612341416210318
"6740",2,"Disc","Near",0.612430082977
"6741",1,"Disc","Near",0.612430082977
"6742",3,"Disc","Near",0.612503795094
"6743",5,"Disc","Near",0.612654108948
"6744",11,"Disc","Near",0.612694620453
"6745",25,"Disc","Near",0.612775293877917
"6746",5,"Disc","Near",0.612838524845
"6747",11,"Disc","Near",0.612900886846
"6748",5,"Disc","Near",0.61298585891
"6749",24,"Disc","Near",0.613140791289789
"6750",12,"Disc","Near",0.613380961115
"6751",19,"Disc","Near",0.613396191058
"6752",23,"Disc","Near",0.613510545710382
"6753",24,"Disc","Near",0.613573351338407
"6754",3,"Disc","Near",0.61358082366
"6755",14,"Disc","Near",0.613619011736
"6756",3,"Disc","Near",0.613637108584
"6757",23,"Disc","Near",0.61368680884406
"6758",23,"Disc","Near",0.613745090999881
"6759",24,"Disc","Near",0.613926567330183
"6760",3,"Disc","Near",0.614226444842
"6761",19,"Disc","Near",0.614467584392
"6762",12,"Disc","Near",0.614517578333
"6763",14,"Disc","Near",0.614582802217
"6764",24,"Disc","Near",0.614605461914569
"6765",14,"Disc","Near",0.614664580385
"6766",3,"Disc","Near",0.614784658849
"6767",12,"Disc","Near",0.614817873066
"6768",19,"Disc","Near",0.614827143465
"6769",12,"Disc","Near",0.614882434778
"6770",8,"Disc","Near",0.61489595787
"6771",19,"Disc","Near",0.614927462433
"6772",2,"Disc","Near",0.614943685633
"6773",1,"Disc","Near",0.614943685633
"6774",9,"Disc","Near",0.614945620775
"6775",3,"Disc","Near",0.614991919803
"6776",8,"Disc","Near",0.615018790788
"6777",4,"Disc","Near",0.615051846692
"6778",14,"Disc","Near",0.615120816484
"6779",14,"Disc","Near",0.615139357283
"6780",18,"Disc","Near",0.61515657374
"6781",3,"Disc","Near",0.615163092188
"6782",2,"Disc","Near",0.615253250765
"6783",1,"Disc","Near",0.615253250765
"6784",11,"Disc","Near",0.615309535334
"6785",16,"Disc","Near",0.615343637162
"6786",20,"Disc","Near",0.61534992779
"6787",8,"Disc","Near",0.61539324909
"6788",23,"Disc","Near",0.615482425147013
"6789",14,"Disc","Near",0.615507524585
"6790",8,"Disc","Near",0.615548859525
"6791",15,"Disc","Near",0.615593606868
"6792",10,"Disc","Near",0.615634574739646
"6793",3,"Disc","Near",0.615650784496
"6794",20,"Disc","Near",0.615681013493
"6795",11,"Disc","Near",0.615745244119
"6796",9,"Disc","Near",0.615796511876
"6797",8,"Disc","Near",0.615799822737
"6798",7,"Disc","Near",0.615815666213
"6799",7,"Disc","Near",0.615843146499
"6800",4,"Disc","Near",0.61586400503
"6801",17,"Disc","Near",0.615891915086
"6802",10,"Disc","Near",0.615894602202547
"6803",11,"Disc","Near",0.615921050628
"6804",4,"Disc","Near",0.615933864553
"6805",13,"Disc","Near",0.616043883423
"6806",12,"Disc","Near",0.616060106623
"6807",4,"Disc","Near",0.616114638484
"6808",11,"Disc","Near",0.616143871306
"6809",2,"Disc","Near",0.616227967074
"6810",1,"Disc","Near",0.616227967074
"6811",9,"Disc","Near",0.616276917708
"6812",17,"Disc","Near",0.616324975185
"6813",9,"Disc","Near",0.616468616521
"6814",3,"Disc","Near",0.616484132452
"6815",2,"Disc","Near",0.616504754722
"6816",1,"Disc","Near",0.616504754722
"6817",8,"Disc","Near",0.616507684672
"6818",5,"Disc","Near",0.616531478006
"6819",6,"Disc","Near",0.616668548349
"6820",7,"Disc","Near",0.616674176841
"6821",6,"Disc","Near",0.616710927585
"6822",19,"Disc","Near",0.6167113522
"6823",7,"Disc","Near",0.616718873692
"6824",2,"Disc","Near",0.616724926714
"6825",1,"Disc","Near",0.616724926714
"6826",20,"Disc","Near",0.616738170142
"6827",2,"Disc","Near",0.616750420313
"6828",1,"Disc","Near",0.616750420313
"6829",20,"Disc","Near",0.61675141357
"6830",6,"Disc","Near",0.616760921841
"6831",21,"Disc","Near",0.616778901000582
"6832",2,"Disc","Near",0.616790812769
"6833",1,"Disc","Near",0.616790812769
"6834",13,"Disc","Near",0.616813988768
"6835",13,"Disc","Near",0.616815975282
"6836",5,"Disc","Near",0.616860910352
"6837",2,"Disc","Near",0.616883516766
"6838",1,"Disc","Near",0.616883516766
"6839",5,"Disc","Near",0.616886404112
"6840",20,"Disc","Near",0.616923578136
"6841",18,"Disc","Near",0.61693483505
"6842",18,"Disc","Near",0.616951389335
"6843",9,"Disc","Near",0.617006300236
"6844",13,"Disc","Near",0.617021248418
"6845",17,"Disc","Near",0.61704574876
"6846",11,"Disc","Near",0.617048397446
"6847",17,"Disc","Near",0.617160966585
"6848",5,"Disc","Near",0.617172132871
"6849",18,"Disc","Near",0.617234136525
"6850",7,"Disc","Near",0.617253911554
"6851",16,"Disc","Near",0.617268238353
"6852",19,"Disc","Near",0.61737551012
"6853",21,"Disc","Near",0.617423838021301
"6854",12,"Disc","Near",0.617434443375
"6855",19,"Disc","Near",0.617510593087
"6856",20,"Disc","Near",0.617724474451
"6857",20,"Disc","Near",0.617917497416
"6858",10,"Disc","Near",0.617984228309955
"6859",8,"Disc","Near",0.618086302872
"6860",25,"Disc","Near",0.618325185658761
"6861",10,"Disc","Near",0.618333543586836
"6862",22,"Disc","Near",0.618386589721275
"6863",19,"Disc","Near",0.618546229166
"6864",10,"Disc","Near",0.618702962703571
"6865",10,"Disc","Near",0.618752525844159
"6866",9,"Disc","Near",0.619059033633
"6867",9,"Disc","Near",0.619657968264
"6868",10,"Disc","Near",0.619829254745856
"6869",10,"Disc","Near",0.619950404678768
"6870",5,"Disc","Near",0.620176754525
"6871",9,"Disc","Near",0.620820411321
"6872",22,"Disc","Near",0.62100997827705
"6873",20,"Disc","Near",0.621123400277
